name,url,types,abilities,hp,attack,defense,special-attack,special-defense,speed,is_legendary,generation,hidden_ability
jellicent,https://pokeapi.co/api/v2/pokemon/593/,"water, ghost","water-absorb, cursed-body, damp",100,60,70,85,105,60,False,generation-v,damp
alomomola,https://pokeapi.co/api/v2/pokemon/594/,water,"healer, hydration, regenerator",165,75,80,40,45,65,False,generation-v,regenerator
joltik,https://pokeapi.co/api/v2/pokemon/595/,"bug, electric","compound-eyes, unnerve, swarm",50,47,50,57,50,65,False,generation-v,swarm
galvantula,https://pokeapi.co/api/v2/pokemon/596/,"bug, electric","compound-eyes, unnerve, swarm",70,77,60,97,60,108,False,generation-v,swarm
ferroseed,https://pokeapi.co/api/v2/pokemon/597/,"grass, steel",iron-barbs,44,50,91,24,86,10,False,generation-v,
ferrothorn,https://pokeapi.co/api/v2/pokemon/598/,"grass, steel","iron-barbs, anticipation",74,94,131,54,116,20,False,generation-v,anticipation
klink,https://pokeapi.co/api/v2/pokemon/599/,steel,"plus, minus, clear-body",40,55,70,45,60,30,False,generation-v,clear-body
klang,https://pokeapi.co/api/v2/pokemon/600/,steel,"plus, minus, clear-body",60,80,95,70,85,50,False,generation-v,clear-body
klinklang,https://pokeapi.co/api/v2/pokemon/601/,steel,"plus, minus, clear-body",60,100,115,70,85,90,False,generation-v,clear-body
tynamo,https://pokeapi.co/api/v2/pokemon/602/,electric,levitate,35,55,40,45,40,60,False,generation-v,
eelektrik,https://pokeapi.co/api/v2/pokemon/603/,electric,levitate,65,85,70,75,70,40,False,generation-v,
eelektross,https://pokeapi.co/api/v2/pokemon/604/,electric,levitate,85,115,80,105,80,50,False,generation-v,
elgyem,https://pokeapi.co/api/v2/pokemon/605/,psychic,"telepathy, synchronize, analytic",55,55,55,85,55,30,False,generation-v,analytic
beheeyem,https://pokeapi.co/api/v2/pokemon/606/,psychic,"telepathy, synchronize, analytic",75,75,75,125,95,40,False,generation-v,analytic
litwick,https://pokeapi.co/api/v2/pokemon/607/,"ghost, fire","flash-fire, flame-body, infiltrator",50,30,55,65,55,20,False,generation-v,infiltrator
lampent,https://pokeapi.co/api/v2/pokemon/608/,"ghost, fire","flash-fire, flame-body, infiltrator",60,40,60,95,60,55,False,generation-v,infiltrator
chandelure,https://pokeapi.co/api/v2/pokemon/609/,"ghost, fire","flash-fire, flame-body, infiltrator",60,55,90,145,90,80,False,generation-v,infiltrator
axew,https://pokeapi.co/api/v2/pokemon/610/,dragon,"rivalry, mold-breaker, unnerve",46,87,60,30,40,57,False,generation-v,unnerve
fraxure,https://pokeapi.co/api/v2/pokemon/611/,dragon,"rivalry, mold-breaker, unnerve",66,117,70,40,50,67,False,generation-v,unnerve
haxorus,https://pokeapi.co/api/v2/pokemon/612/,dragon,"rivalry, mold-breaker, unnerve",76,147,90,60,70,97,False,generation-v,unnerve
cubchoo,https://pokeapi.co/api/v2/pokemon/613/,ice,"snow-cloak, slush-rush, rattled",55,70,40,60,40,40,False,generation-v,rattled
beartic,https://pokeapi.co/api/v2/pokemon/614/,ice,"snow-cloak, slush-rush, swift-swim",95,130,80,70,80,50,False,generation-v,swift-swim
cryogonal,https://pokeapi.co/api/v2/pokemon/615/,ice,levitate,80,50,50,95,135,105,False,generation-v,
shelmet,https://pokeapi.co/api/v2/pokemon/616/,bug,"hydration, shell-armor, overcoat",50,40,85,40,65,25,False,generation-v,overcoat
accelgor,https://pokeapi.co/api/v2/pokemon/617/,bug,"hydration, sticky-hold, unburden",80,70,40,100,60,145,False,generation-v,unburden
stunfisk,https://pokeapi.co/api/v2/pokemon/618/,"ground, electric","static, limber, sand-veil",109,66,84,81,99,32,False,generation-v,sand-veil
mienfoo,https://pokeapi.co/api/v2/pokemon/619/,fighting,"inner-focus, regenerator, reckless",45,85,50,55,50,65,False,generation-v,reckless
mienshao,https://pokeapi.co/api/v2/pokemon/620/,fighting,"inner-focus, regenerator, reckless",65,125,60,95,60,105,False,generation-v,reckless
druddigon,https://pokeapi.co/api/v2/pokemon/621/,dragon,"rough-skin, sheer-force, mold-breaker",77,120,90,60,90,48,False,generation-v,mold-breaker
golett,https://pokeapi.co/api/v2/pokemon/622/,"ground, ghost","iron-fist, klutz, no-guard",59,74,50,35,50,35,False,generation-v,no-guard
golurk,https://pokeapi.co/api/v2/pokemon/623/,"ground, ghost","iron-fist, klutz, no-guard",89,124,80,55,80,55,False,generation-v,no-guard
pawniard,https://pokeapi.co/api/v2/pokemon/624/,"dark, steel","defiant, inner-focus, pressure",45,85,70,40,40,60,False,generation-v,pressure
bisharp,https://pokeapi.co/api/v2/pokemon/625/,"dark, steel","defiant, inner-focus, pressure",65,125,100,60,70,70,False,generation-v,pressure
bouffalant,https://pokeapi.co/api/v2/pokemon/626/,normal,"reckless, sap-sipper, soundproof",95,110,95,40,95,55,False,generation-v,soundproof
rufflet,https://pokeapi.co/api/v2/pokemon/627/,"normal, flying","keen-eye, sheer-force, hustle",70,83,50,37,50,60,False,generation-v,hustle
braviary,https://pokeapi.co/api/v2/pokemon/628/,"normal, flying","keen-eye, sheer-force, defiant",100,123,75,57,75,80,False,generation-v,defiant
vullaby,https://pokeapi.co/api/v2/pokemon/629/,"dark, flying","big-pecks, overcoat, weak-armor",70,55,75,45,65,60,False,generation-v,weak-armor
mandibuzz,https://pokeapi.co/api/v2/pokemon/630/,"dark, flying","big-pecks, overcoat, weak-armor",110,65,105,55,95,80,False,generation-v,weak-armor
heatmor,https://pokeapi.co/api/v2/pokemon/631/,fire,"gluttony, flash-fire, white-smoke",85,97,66,105,66,65,False,generation-v,white-smoke
durant,https://pokeapi.co/api/v2/pokemon/632/,"bug, steel","swarm, hustle, truant",58,109,112,48,48,109,False,generation-v,truant
deino,https://pokeapi.co/api/v2/pokemon/633/,"dark, dragon",hustle,52,65,50,45,50,38,False,generation-v,
zweilous,https://pokeapi.co/api/v2/pokemon/634/,"dark, dragon",hustle,72,85,70,65,70,58,False,generation-v,
hydreigon,https://pokeapi.co/api/v2/pokemon/635/,"dark, dragon",levitate,92,105,90,125,90,98,False,generation-v,
larvesta,https://pokeapi.co/api/v2/pokemon/636/,"bug, fire","flame-body, swarm",55,85,55,50,55,60,False,generation-v,swarm
volcarona,https://pokeapi.co/api/v2/pokemon/637/,"bug, fire","flame-body, swarm",85,60,65,135,105,100,False,generation-v,swarm
cobalion,https://pokeapi.co/api/v2/pokemon/638/,"steel, fighting",justified,91,90,129,90,72,108,True,generation-v,
terrakion,https://pokeapi.co/api/v2/pokemon/639/,"rock, fighting",justified,91,129,90,72,90,108,True,generation-v,
virizion,https://pokeapi.co/api/v2/pokemon/640/,"grass, fighting",justified,91,90,72,90,129,108,True,generation-v,
tornadus-incarnate,https://pokeapi.co/api/v2/pokemon/641/,flying,"prankster, defiant",79,115,70,125,80,111,True,generation-v,defiant
thundurus-incarnate,https://pokeapi.co/api/v2/pokemon/642/,"electric, flying","prankster, defiant",79,115,70,125,80,111,True,generation-v,defiant
reshiram,https://pokeapi.co/api/v2/pokemon/643/,"dragon, fire",turboblaze,100,120,100,150,120,90,True,generation-v,
zekrom,https://pokeapi.co/api/v2/pokemon/644/,"dragon, electric",teravolt,100,150,120,120,100,90,True,generation-v,
landorus-incarnate,https://pokeapi.co/api/v2/pokemon/645/,"ground, flying","sand-force, sheer-force",89,125,90,115,80,101,True,generation-v,sheer-force
kyurem,https://pokeapi.co/api/v2/pokemon/646/,"dragon, ice",pressure,125,130,90,130,90,95,True,generation-v,
keldeo-ordinary,https://pokeapi.co/api/v2/pokemon/647/,"water, fighting",justified,91,72,90,129,90,108,False,generation-v,
meloetta-aria,https://pokeapi.co/api/v2/pokemon/648/,"normal, psychic",serene-grace,100,77,77,128,128,90,False,generation-v,
genesect,https://pokeapi.co/api/v2/pokemon/649/,"bug, steel",download,71,120,95,120,95,99,False,generation-v,
chespin,https://pokeapi.co/api/v2/pokemon/650/,grass,"overgrow, bulletproof",56,61,65,48,45,38,False,generation-vi,bulletproof
quilladin,https://pokeapi.co/api/v2/pokemon/651/,grass,"overgrow, bulletproof",61,78,95,56,58,57,False,generation-vi,bulletproof
chesnaught,https://pokeapi.co/api/v2/pokemon/652/,"grass, fighting","overgrow, bulletproof",88,107,122,74,75,64,False,generation-vi,bulletproof
fennekin,https://pokeapi.co/api/v2/pokemon/653/,fire,"blaze, magician",40,45,40,62,60,60,False,generation-vi,magician
braixen,https://pokeapi.co/api/v2/pokemon/654/,fire,"blaze, magician",59,59,58,90,70,73,False,generation-vi,magician
delphox,https://pokeapi.co/api/v2/pokemon/655/,"fire, psychic","blaze, magician",75,69,72,114,100,104,False,generation-vi,magician
froakie,https://pokeapi.co/api/v2/pokemon/656/,water,"torrent, protean",41,56,40,62,44,71,False,generation-vi,protean
frogadier,https://pokeapi.co/api/v2/pokemon/657/,water,"torrent, protean",54,63,52,83,56,97,False,generation-vi,protean
greninja,https://pokeapi.co/api/v2/pokemon/658/,"water, dark","torrent, protean",72,95,67,103,71,122,False,generation-vi,protean
bunnelby,https://pokeapi.co/api/v2/pokemon/659/,normal,"pickup, cheek-pouch, huge-power",38,36,38,32,36,57,False,generation-vi,huge-power
diggersby,https://pokeapi.co/api/v2/pokemon/660/,"normal, ground","pickup, cheek-pouch, huge-power",85,56,77,50,77,78,False,generation-vi,huge-power
fletchling,https://pokeapi.co/api/v2/pokemon/661/,"normal, flying","big-pecks, gale-wings",45,50,43,40,38,62,False,generation-vi,gale-wings
fletchinder,https://pokeapi.co/api/v2/pokemon/662/,"fire, flying","flame-body, gale-wings",62,73,55,56,52,84,False,generation-vi,gale-wings
talonflame,https://pokeapi.co/api/v2/pokemon/663/,"fire, flying","flame-body, gale-wings",78,81,71,74,69,126,False,generation-vi,gale-wings
scatterbug,https://pokeapi.co/api/v2/pokemon/664/,bug,"shield-dust, compound-eyes, friend-guard",38,35,40,27,25,35,False,generation-vi,friend-guard
spewpa,https://pokeapi.co/api/v2/pokemon/665/,bug,"shed-skin, friend-guard",45,22,60,27,30,29,False,generation-vi,friend-guard
vivillon,https://pokeapi.co/api/v2/pokemon/666/,"bug, flying","shield-dust, compound-eyes, friend-guard",80,52,50,90,50,89,False,generation-vi,friend-guard
litleo,https://pokeapi.co/api/v2/pokemon/667/,"fire, normal","rivalry, unnerve, moxie",62,50,58,73,54,72,False,generation-vi,moxie
pyroar,https://pokeapi.co/api/v2/pokemon/668/,"fire, normal","rivalry, unnerve, moxie",86,68,72,109,66,106,False,generation-vi,moxie
flabebe,https://pokeapi.co/api/v2/pokemon/669/,fairy,"flower-veil, symbiosis",44,38,39,61,79,42,False,generation-vi,symbiosis
floette,https://pokeapi.co/api/v2/pokemon/670/,fairy,"flower-veil, symbiosis",54,45,47,75,98,52,False,generation-vi,symbiosis
florges,https://pokeapi.co/api/v2/pokemon/671/,fairy,"flower-veil, symbiosis",78,65,68,112,154,75,False,generation-vi,symbiosis
skiddo,https://pokeapi.co/api/v2/pokemon/672/,grass,"sap-sipper, grass-pelt",66,65,48,62,57,52,False,generation-vi,grass-pelt
gogoat,https://pokeapi.co/api/v2/pokemon/673/,grass,"sap-sipper, grass-pelt",123,100,62,97,81,68,False,generation-vi,grass-pelt
pancham,https://pokeapi.co/api/v2/pokemon/674/,fighting,"iron-fist, mold-breaker, scrappy",67,82,62,46,48,43,False,generation-vi,scrappy
pangoro,https://pokeapi.co/api/v2/pokemon/675/,"fighting, dark","iron-fist, mold-breaker, scrappy",95,124,78,69,71,58,False,generation-vi,scrappy
furfrou,https://pokeapi.co/api/v2/pokemon/676/,normal,fur-coat,75,80,60,65,90,102,False,generation-vi,
espurr,https://pokeapi.co/api/v2/pokemon/677/,psychic,"keen-eye, infiltrator, own-tempo",62,48,54,63,60,68,False,generation-vi,own-tempo
meowstic-male,https://pokeapi.co/api/v2/pokemon/678/,psychic,"keen-eye, infiltrator, prankster",74,48,76,83,81,104,False,generation-vi,prankster
honedge,https://pokeapi.co/api/v2/pokemon/679/,"steel, ghost",no-guard,45,80,100,35,37,28,False,generation-vi,
doublade,https://pokeapi.co/api/v2/pokemon/680/,"steel, ghost",no-guard,59,110,150,45,49,35,False,generation-vi,
aegislash-shield,https://pokeapi.co/api/v2/pokemon/681/,"steel, ghost",stance-change,60,50,140,50,140,60,False,generation-vi,
spritzee,https://pokeapi.co/api/v2/pokemon/682/,fairy,"healer, aroma-veil",78,52,60,63,65,23,False,generation-vi,aroma-veil
aromatisse,https://pokeapi.co/api/v2/pokemon/683/,fairy,"healer, aroma-veil",101,72,72,99,89,29,False,generation-vi,aroma-veil
swirlix,https://pokeapi.co/api/v2/pokemon/684/,fairy,"sweet-veil, unburden",62,48,66,59,57,49,False,generation-vi,unburden
slurpuff,https://pokeapi.co/api/v2/pokemon/685/,fairy,"sweet-veil, unburden",82,80,86,85,75,72,False,generation-vi,unburden
inkay,https://pokeapi.co/api/v2/pokemon/686/,"dark, psychic","contrary, suction-cups, infiltrator",53,54,53,37,46,45,False,generation-vi,infiltrator
malamar,https://pokeapi.co/api/v2/pokemon/687/,"dark, psychic","contrary, suction-cups, infiltrator",86,92,88,68,75,73,False,generation-vi,infiltrator
binacle,https://pokeapi.co/api/v2/pokemon/688/,"rock, water","tough-claws, sniper, pickpocket",42,52,67,39,56,50,False,generation-vi,pickpocket
barbaracle,https://pokeapi.co/api/v2/pokemon/689/,"rock, water","tough-claws, sniper, pickpocket",72,105,115,54,86,68,False,generation-vi,pickpocket
skrelp,https://pokeapi.co/api/v2/pokemon/690/,"poison, water","poison-point, poison-touch, adaptability",50,60,60,60,60,30,False,generation-vi,adaptability
dragalge,https://pokeapi.co/api/v2/pokemon/691/,"poison, dragon","poison-point, poison-touch, adaptability",65,75,90,97,123,44,False,generation-vi,adaptability
clauncher,https://pokeapi.co/api/v2/pokemon/692/,water,mega-launcher,50,53,62,58,63,44,False,generation-vi,
clawitzer,https://pokeapi.co/api/v2/pokemon/693/,water,mega-launcher,71,73,88,120,89,59,False,generation-vi,
helioptile,https://pokeapi.co/api/v2/pokemon/694/,"electric, normal","dry-skin, sand-veil, solar-power",44,38,33,61,43,70,False,generation-vi,solar-power
heliolisk,https://pokeapi.co/api/v2/pokemon/695/,"electric, normal","dry-skin, sand-veil, solar-power",62,55,52,109,94,109,False,generation-vi,solar-power
tyrunt,https://pokeapi.co/api/v2/pokemon/696/,"rock, dragon","strong-jaw, sturdy",58,89,77,45,45,48,False,generation-vi,sturdy
tyrantrum,https://pokeapi.co/api/v2/pokemon/697/,"rock, dragon","strong-jaw, rock-head",82,121,119,69,59,71,False,generation-vi,rock-head
amaura,https://pokeapi.co/api/v2/pokemon/698/,"rock, ice","refrigerate, snow-warning",77,59,50,67,63,46,False,generation-vi,snow-warning
aurorus,https://pokeapi.co/api/v2/pokemon/699/,"rock, ice","refrigerate, snow-warning",123,77,72,99,92,58,False,generation-vi,snow-warning
sylveon,https://pokeapi.co/api/v2/pokemon/700/,fairy,"cute-charm, pixilate",95,65,65,110,130,60,False,generation-vi,pixilate
hawlucha,https://pokeapi.co/api/v2/pokemon/701/,"fighting, flying","limber, unburden, mold-breaker",78,92,75,74,63,118,False,generation-vi,mold-breaker
dedenne,https://pokeapi.co/api/v2/pokemon/702/,"electric, fairy","cheek-pouch, pickup, plus",67,58,57,81,67,101,False,generation-vi,plus
carbink,https://pokeapi.co/api/v2/pokemon/703/,"rock, fairy","clear-body, sturdy",50,50,150,50,150,50,False,generation-vi,sturdy
goomy,https://pokeapi.co/api/v2/pokemon/704/,dragon,"sap-sipper, hydration, gooey",45,50,35,55,75,40,False,generation-vi,gooey
sliggoo,https://pokeapi.co/api/v2/pokemon/705/,dragon,"sap-sipper, hydration, gooey",68,75,53,83,113,60,False,generation-vi,gooey
goodra,https://pokeapi.co/api/v2/pokemon/706/,dragon,"sap-sipper, hydration, gooey",90,100,70,110,150,80,False,generation-vi,gooey
klefki,https://pokeapi.co/api/v2/pokemon/707/,"steel, fairy","prankster, magician",57,80,91,80,87,75,False,generation-vi,magician
phantump,https://pokeapi.co/api/v2/pokemon/708/,"ghost, grass","natural-cure, frisk, harvest",43,70,48,50,60,38,False,generation-vi,harvest
trevenant,https://pokeapi.co/api/v2/pokemon/709/,"ghost, grass","natural-cure, frisk, harvest",85,110,76,65,82,56,False,generation-vi,harvest
pumpkaboo-average,https://pokeapi.co/api/v2/pokemon/710/,"ghost, grass","pickup, frisk, insomnia",49,66,70,44,55,51,False,generation-vi,insomnia
gourgeist-average,https://pokeapi.co/api/v2/pokemon/711/,"ghost, grass","pickup, frisk, insomnia",65,90,122,58,75,84,False,generation-vi,insomnia
bergmite,https://pokeapi.co/api/v2/pokemon/712/,ice,"own-tempo, ice-body, sturdy",55,69,85,32,35,28,False,generation-vi,sturdy
avalugg,https://pokeapi.co/api/v2/pokemon/713/,ice,"own-tempo, ice-body, sturdy",95,117,184,44,46,28,False,generation-vi,sturdy
noibat,https://pokeapi.co/api/v2/pokemon/714/,"flying, dragon","frisk, infiltrator, telepathy",40,30,35,45,40,55,False,generation-vi,telepathy
noivern,https://pokeapi.co/api/v2/pokemon/715/,"flying, dragon","frisk, infiltrator, telepathy",85,70,80,97,80,123,False,generation-vi,telepathy
xerneas,https://pokeapi.co/api/v2/pokemon/716/,fairy,fairy-aura,126,131,95,131,98,99,True,generation-vi,
yveltal,https://pokeapi.co/api/v2/pokemon/717/,"dark, flying",dark-aura,126,131,95,131,98,99,True,generation-vi,
zygarde-50,https://pokeapi.co/api/v2/pokemon/718/,"dragon, ground",aura-break,108,100,121,81,95,95,True,generation-vi,
diancie,https://pokeapi.co/api/v2/pokemon/719/,"rock, fairy",clear-body,50,100,150,100,150,50,False,generation-vi,
hoopa,https://pokeapi.co/api/v2/pokemon/720/,"psychic, ghost",magician,80,110,60,150,130,70,False,generation-vi,
volcanion,https://pokeapi.co/api/v2/pokemon/721/,"fire, water",water-absorb,80,110,120,130,90,70,False,generation-vi,
rowlet,https://pokeapi.co/api/v2/pokemon/722/,"grass, flying","overgrow, long-reach",68,55,55,50,50,42,False,generation-vii,long-reach
dartrix,https://pokeapi.co/api/v2/pokemon/723/,"grass, flying","overgrow, long-reach",78,75,75,70,70,52,False,generation-vii,long-reach
decidueye,https://pokeapi.co/api/v2/pokemon/724/,"grass, ghost","overgrow, long-reach",78,107,75,100,100,70,False,generation-vii,long-reach
litten,https://pokeapi.co/api/v2/pokemon/725/,fire,"blaze, intimidate",45,65,40,60,40,70,False,generation-vii,intimidate
torracat,https://pokeapi.co/api/v2/pokemon/726/,fire,"blaze, intimidate",65,85,50,80,50,90,False,generation-vii,intimidate
incineroar,https://pokeapi.co/api/v2/pokemon/727/,"fire, dark","blaze, intimidate",95,115,90,80,90,60,False,generation-vii,intimidate
popplio,https://pokeapi.co/api/v2/pokemon/728/,water,"torrent, liquid-voice",50,54,54,66,56,40,False,generation-vii,liquid-voice
brionne,https://pokeapi.co/api/v2/pokemon/729/,water,"torrent, liquid-voice",60,69,69,91,81,50,False,generation-vii,liquid-voice
primarina,https://pokeapi.co/api/v2/pokemon/730/,"water, fairy","torrent, liquid-voice",80,74,74,126,116,60,False,generation-vii,liquid-voice
pikipek,https://pokeapi.co/api/v2/pokemon/731/,"normal, flying","keen-eye, skill-link, pickup",35,75,30,30,30,65,False,generation-vii,pickup
trumbeak,https://pokeapi.co/api/v2/pokemon/732/,"normal, flying","keen-eye, skill-link, pickup",55,85,50,40,50,75,False,generation-vii,pickup
toucannon,https://pokeapi.co/api/v2/pokemon/733/,"normal, flying","keen-eye, skill-link, sheer-force",80,120,75,75,75,60,False,generation-vii,sheer-force
yungoos,https://pokeapi.co/api/v2/pokemon/734/,normal,"stakeout, strong-jaw, adaptability",48,70,30,30,30,45,False,generation-vii,adaptability
gumshoos,https://pokeapi.co/api/v2/pokemon/735/,normal,"stakeout, strong-jaw, adaptability",88,110,60,55,60,45,False,generation-vii,adaptability
grubbin,https://pokeapi.co/api/v2/pokemon/736/,bug,swarm,47,62,45,55,45,46,False,generation-vii,
charjabug,https://pokeapi.co/api/v2/pokemon/737/,"bug, electric",battery,57,82,95,55,75,36,False,generation-vii,
vikavolt,https://pokeapi.co/api/v2/pokemon/738/,"bug, electric",levitate,77,70,90,145,75,43,False,generation-vii,
crabrawler,https://pokeapi.co/api/v2/pokemon/739/,fighting,"hyper-cutter, iron-fist, anger-point",47,82,57,42,47,63,False,generation-vii,anger-point
crabominable,https://pokeapi.co/api/v2/pokemon/740/,"fighting, ice","hyper-cutter, iron-fist, anger-point",97,132,77,62,67,43,False,generation-vii,anger-point
oricorio-baile,https://pokeapi.co/api/v2/pokemon/741/,"fire, flying",dancer,75,70,70,98,70,93,False,generation-vii,
cutiefly,https://pokeapi.co/api/v2/pokemon/742/,"bug, fairy","honey-gather, shield-dust, sweet-veil",40,45,40,55,40,84,False,generation-vii,sweet-veil
ribombee,https://pokeapi.co/api/v2/pokemon/743/,"bug, fairy","honey-gather, shield-dust, sweet-veil",60,55,60,95,70,124,False,generation-vii,sweet-veil
rockruff,https://pokeapi.co/api/v2/pokemon/744/,rock,"keen-eye, vital-spirit, steadfast",45,65,40,30,40,60,False,generation-vii,steadfast
lycanroc-midday,https://pokeapi.co/api/v2/pokemon/745/,rock,"keen-eye, sand-rush, steadfast",75,115,65,55,65,112,False,generation-vii,steadfast
wishiwashi-solo,https://pokeapi.co/api/v2/pokemon/746/,water,schooling,45,20,20,25,25,40,False,generation-vii,
mareanie,https://pokeapi.co/api/v2/pokemon/747/,"poison, water","merciless, limber, regenerator",50,53,62,43,52,45,False,generation-vii,regenerator
toxapex,https://pokeapi.co/api/v2/pokemon/748/,"poison, water","merciless, limber, regenerator",50,63,152,53,142,35,False,generation-vii,regenerator
mudbray,https://pokeapi.co/api/v2/pokemon/749/,ground,"own-tempo, stamina, inner-focus",70,100,70,45,55,45,False,generation-vii,inner-focus
mudsdale,https://pokeapi.co/api/v2/pokemon/750/,ground,"own-tempo, stamina, inner-focus",100,125,100,55,85,35,False,generation-vii,inner-focus
dewpider,https://pokeapi.co/api/v2/pokemon/751/,"water, bug","water-bubble, water-absorb",38,40,52,40,72,27,False,generation-vii,water-absorb
araquanid,https://pokeapi.co/api/v2/pokemon/752/,"water, bug","water-bubble, water-absorb",68,70,92,50,132,42,False,generation-vii,water-absorb
fomantis,https://pokeapi.co/api/v2/pokemon/753/,grass,"leaf-guard, contrary",40,55,35,50,35,35,False,generation-vii,contrary
lurantis,https://pokeapi.co/api/v2/pokemon/754/,grass,"leaf-guard, contrary",70,105,90,80,90,45,False,generation-vii,contrary
morelull,https://pokeapi.co/api/v2/pokemon/755/,"grass, fairy","illuminate, effect-spore, rain-dish",40,35,55,65,75,15,False,generation-vii,rain-dish
shiinotic,https://pokeapi.co/api/v2/pokemon/756/,"grass, fairy","illuminate, effect-spore, rain-dish",60,45,80,90,100,30,False,generation-vii,rain-dish
salandit,https://pokeapi.co/api/v2/pokemon/757/,"poison, fire","corrosion, oblivious",48,44,40,71,40,77,False,generation-vii,oblivious
salazzle,https://pokeapi.co/api/v2/pokemon/758/,"poison, fire","corrosion, oblivious",68,64,60,111,60,117,False,generation-vii,oblivious
stufful,https://pokeapi.co/api/v2/pokemon/759/,"normal, fighting","fluffy, klutz, cute-charm",70,75,50,45,50,50,False,generation-vii,cute-charm
bewear,https://pokeapi.co/api/v2/pokemon/760/,"normal, fighting","fluffy, klutz, unnerve",120,125,80,55,60,60,False,generation-vii,unnerve
bounsweet,https://pokeapi.co/api/v2/pokemon/761/,grass,"leaf-guard, oblivious, sweet-veil",42,30,38,30,38,32,False,generation-vii,sweet-veil
steenee,https://pokeapi.co/api/v2/pokemon/762/,grass,"leaf-guard, oblivious, sweet-veil",52,40,48,40,48,62,False,generation-vii,sweet-veil
tsareena,https://pokeapi.co/api/v2/pokemon/763/,grass,"leaf-guard, queenly-majesty, sweet-veil",72,120,98,50,98,72,False,generation-vii,sweet-veil
comfey,https://pokeapi.co/api/v2/pokemon/764/,fairy,"flower-veil, triage, natural-cure",51,52,90,82,110,100,False,generation-vii,natural-cure
oranguru,https://pokeapi.co/api/v2/pokemon/765/,"normal, psychic","inner-focus, telepathy, symbiosis",90,60,80,90,110,60,False,generation-vii,symbiosis
passimian,https://pokeapi.co/api/v2/pokemon/766/,fighting,"receiver, defiant",100,120,90,40,60,80,False,generation-vii,defiant
wimpod,https://pokeapi.co/api/v2/pokemon/767/,"bug, water",wimp-out,25,35,40,20,30,80,False,generation-vii,
golisopod,https://pokeapi.co/api/v2/pokemon/768/,"bug, water",emergency-exit,75,125,140,60,90,40,False,generation-vii,
sandygast,https://pokeapi.co/api/v2/pokemon/769/,"ghost, ground","water-compaction, sand-veil",55,55,80,70,45,15,False,generation-vii,sand-veil
palossand,https://pokeapi.co/api/v2/pokemon/770/,"ghost, ground","water-compaction, sand-veil",85,75,110,100,75,35,False,generation-vii,sand-veil
pyukumuku,https://pokeapi.co/api/v2/pokemon/771/,water,"innards-out, unaware",55,60,130,30,130,5,False,generation-vii,unaware
type-null,https://pokeapi.co/api/v2/pokemon/772/,normal,battle-armor,95,95,95,95,95,59,False,generation-vii,
silvally,https://pokeapi.co/api/v2/pokemon/773/,normal,rks-system,95,95,95,95,95,95,True,generation-vii,
minior-red-meteor,https://pokeapi.co/api/v2/pokemon/774/,"rock, flying",shields-down,60,60,100,60,100,60,False,generation-vii,
komala,https://pokeapi.co/api/v2/pokemon/775/,normal,comatose,65,115,65,75,95,65,False,generation-vii,
turtonator,https://pokeapi.co/api/v2/pokemon/776/,"fire, dragon",shell-armor,60,78,135,91,85,36,False,generation-vii,
togedemaru,https://pokeapi.co/api/v2/pokemon/777/,"electric, steel","iron-barbs, lightning-rod, sturdy",65,98,63,40,73,96,False,generation-vii,sturdy
mimikyu-disguised,https://pokeapi.co/api/v2/pokemon/778/,"ghost, fairy",disguise,55,90,80,50,105,96,False,generation-vii,
bruxish,https://pokeapi.co/api/v2/pokemon/779/,"water, psychic","dazzling, strong-jaw, wonder-skin",68,105,70,70,70,92,False,generation-vii,wonder-skin
drampa,https://pokeapi.co/api/v2/pokemon/780/,"normal, dragon","berserk, sap-sipper, cloud-nine",78,60,85,135,91,36,False,generation-vii,cloud-nine
dhelmise,https://pokeapi.co/api/v2/pokemon/781/,"ghost, grass",steelworker,70,131,100,86,90,40,False,generation-vii,
jangmo-o,https://pokeapi.co/api/v2/pokemon/782/,dragon,"bulletproof, soundproof, overcoat",45,55,65,45,45,45,False,generation-vii,overcoat
hakamo-o,https://pokeapi.co/api/v2/pokemon/783/,"dragon, fighting","bulletproof, soundproof, overcoat",55,75,90,65,70,65,False,generation-vii,overcoat
kommo-o,https://pokeapi.co/api/v2/pokemon/784/,"dragon, fighting","bulletproof, soundproof, overcoat",75,110,125,100,105,85,False,generation-vii,overcoat
tapu-koko,https://pokeapi.co/api/v2/pokemon/785/,"electric, fairy","electric-surge, telepathy",70,115,85,95,75,130,True,generation-vii,telepathy
tapu-lele,https://pokeapi.co/api/v2/pokemon/786/,"psychic, fairy","psychic-surge, telepathy",70,85,75,130,115,95,True,generation-vii,telepathy
tapu-bulu,https://pokeapi.co/api/v2/pokemon/787/,"grass, fairy","grassy-surge, telepathy",70,130,115,85,95,75,True,generation-vii,telepathy
tapu-fini,https://pokeapi.co/api/v2/pokemon/788/,"water, fairy","misty-surge, telepathy",70,75,115,95,130,85,True,generation-vii,telepathy
cosmog,https://pokeapi.co/api/v2/pokemon/789/,psychic,unaware,43,29,31,29,31,37,True,generation-vii,
cosmoem,https://pokeapi.co/api/v2/pokemon/790/,psychic,sturdy,43,29,131,29,131,37,True,generation-vii,
solgaleo,https://pokeapi.co/api/v2/pokemon/791/,"psychic, steel",full-metal-body,137,137,107,113,89,97,True,generation-vii,
